Zip,Median,Mean,Pop
97641,26818,41758,956
97701,58076.5828,73848.5903,44673
97702,51198.5679,64834.0953,27191
97707,43466.0508,54079.2088,5021
97710,42259.4376,53097.8208,98
97711,46156,63395,80
97720,38353.035,47192.4075,4752
97721,42180,53058,246
97722,42180,53058,77
97730,41453,49789,187
97731,37256.9422,44844.2912,284
97732,42180,53058,120
97733,37028,44304,935
97734,41677.6821,50432.7627,2141
97735,26818,41758,131
97736,42180,53058,70
97737,37028,44304,459
97738,37451.407,45810.4815,1910
97739,39150.5389,51758.6223,8529
97741,40462.5982,53293.043,10477
97750,33403,43305,399
97751,41484,48671,123
97752,41484,48671,79
97753,45094,55733,1826
97754,28005.6156,33399.5238,10713
97756,46131.2188,55285.7132,21729
97758,36243.541,45756.8017,109
97759,61521.0032,71915.1814,4821
97760,53360.7159,66811.28,5869
97761,35501.9896,44847.7284,3235
97801,44767.3129,54091.7789,19118
97810,32545.5401,38178.0702,474
97813,51306.69,59664.975,1404
97814,40318.4638,49108.7302,12435
97817,32330,45439,16
97818,44927,55883,3713
97819,40502.2898,52212.5157,41
97820,37473.8198,49815.2669,1167
97824,48277.505,68881.67,1462
97825,37832,50120,243
97826,53411.6993,63444.2021,1112
97827,43944.6084,56262.286,2453
97828,36097.652,46818.4112,3093
97830,31218.4438,40472.853,757
97833,54992.2812,69830.826,915
97834,30851,45057,1102
97835,63120.9136,74658.3344,366
97836,40568,56669,2118
97837,55481,70616,124
97838,45648.213,55056.0701,21677
97839,40568,56669,497
97840,30851,45057,147
97841,48259.5056,68849.024,393
97842,43750,57922,169
97843,39630.8792,55359.9461,634
97844,44927,55883,3796
97845,37676.8436,49987.9958,2660
97846,42822.8977,56633.7963,1996
97848,34704.7587,47387.2244,173
97850,42948.0727,54702.4143,16264
97856,32330,45439,421
97857,45547.888,51890.1408,498
97859,50920,56625,119
97862,40644.0133,49144.0783,11278
97864,32330,45439,270
97865,37747.8194,50048.3807,1239
97867,44158.5981,54437.275,791
97868,48717.304,54169.4394,1989
97869,32330,45439,1350
97870,30851,45057,586
97873,37832,50120,251
97874,33403,43305,362
97875,53413.9323,64377.1161,2611
97876,44317.3972,56044.4628,851
97877,51503.6582,66290.5914,227
97880,48417.786,55119.3644,364
97882,43784.0317,50792.4604,5960
97883,43517,53691,2249
97884,55481,70616,233
97885,46471.7395,52410.7257,1450
97886,44201.5492,56137.843,1267
97901,41257.4802,52889.9822,755
97903,44127,54034,103
97904,42180,53058,143
97905,31253.192,43674.864,208
97906,44127,54034,257
97907,32454.7079,42351.0168,646
97908,44127,54034,72
97909,43833.3028,53038.1352,55
97910,77372,103678,641
97911,44127,54034,131
97913,83808.3407,99397.9384,5579
97914,24810.9289,34290.1464,14798
97918,41062.4924,44637.0552,4653
97920,44127,54034,42
98001,73052.0242,82554.0293,31911
98002,40585.6428,49092.3926,31647
98003,52409.9046,63083.268,44151
98004,99669.2313,144247.8556,27946
98005,72812.1955,96772.0242,17714
98006,104825.2845,128830.7217,36364
98007,69589.3621,84662.4198,24889
98008,89013.1359,109566.6116,24411
98010,87029.971,95746.618,5025
98011,68584.3054,88264.5624,29212
98012,87772.2715,96953.1128,51136
98014,89478.487,103495.1738,6765
98019,99892.778,106937.7776,10725
98020,74324.0403,99898.1339,18304
98021,85126.8808,98424.2662,26722
98022,68314.456,78503.3486,20987
98023,66227.6062,74932.6816,47510
98024,96642.4445,120251.3209,5650
98026,75933.3243,98267.576,35921
98027,94297.2359,119650.6066,26141
98028,86310.0624,100545.5988,20419
98029,99661.7162,115316.9586,24348
98030,56657.2594,68952.0667,33769
98031,65442.2851,77874.8904,36581
98032,51833.8865,64255.2442,33853
98033,96608.762,121401.9497,34338
98034,78392.556,93426.5301,40407
98036,65884.25,74377.8217,36000
98037,60620.7237,72960.8222,26889
98038,94081.6614,104078.2985,31171
98039,174728.6391,289887.4689,2971
98040,128906.2889,187222.4353,22699
98042,82732.1254,94032.8589,43673
98043,54921.3235,62212.4513,19943
98045,85739.5994,106388.5522,13888
98047,50948.7348,56187.3228,6339
98050,101558,120747,322
98051,79974.0304,93317.1336,3270
98052,93173.297,111385.624,58442
98053,114287.1186,149341.1405,18784
98055,63946.3676,71909.526,21904
98056,64104.8864,76263.7763,32489
98057,46918.8924,59524.494,10613
98058,81491.8286,93003.013,41938
98059,84572.6516,101222.9136,34463
98065,108108.3105,127021.8706,12699
98068,20134.884,22872.024,79
98070,79055.244,97365.214,10624
98072,98841.3319,122243.0555,22312
98074,134158.6286,157543.2909,25748
98075,132143.8926,155991.5916,20715
98077,120738.2426,138471.006,13585
98087,57839.2492,71349.7852,29976
98092,77881.9746,88699.1154,39816
98101,37605.5336,78586.9844,10238
98102,57723.7311,85545.3824,20756
98103,69942.0356,85947.2634,45911
98104,23742.2374,44290.2332,13095
98105,52145.0686,79895.0788,43924
98106,60617.632,67931.0218,22873
98107,64804.2264,79531.9676,21147
98108,55352.6806,66378.8541,22374
98109,61978.3892,85612.2919,20715
98110,92687.3759,127735.702,23025
98112,90529.4878,137945.3385,21077
98115,82556.3375,106971.9834,46206
98116,75727.9022,101536.8966,22241
98117,76908.2449,90008.3857,31365
98118,51093.4239,67097.6529,42731
98119,67704.822,99361.0986,21039
98121,53600.3327,77282.4891,12628
98122,57970.9356,77731.2711,31454
98125,47909.7162,60487.0251,30826
98126,64246.7678,77710.9487,20698
98133,57182.2189,71395.2902,44555
98134,54158,74219,644
98136,77761.3474,95355.1107,14770
98144,58262.6023,80542.3705,26881
98146,53913.4864,69002.0435,25922
98148,50182.7209,63245.5673,10010
98155,71748.2745,86022.6297,32778
98164,33592,107360,141
98166,62107.2923,87030.6923,20301
98168,47612.263,57410.5857,33734
98177,85480.6475,108877.9706,19030
98178,55776.7857,65497.9916,24092
98188,44312.9661,53562.7356,23111
98198,59070.1692,69812.6538,34584
98199,93940.3742,122971.9258,19686
98201,39719.4514,50850.3559,29582
98203,60382.9586,69929.8727,34354
98204,46667.0162,53051.5119,39380
98205,73497.1957,85295.1525,12283
98207,54018,78324,758
98208,73266.0015,81097.5125,51802
98220,42970,52675,634
98221,51488.7792,64407.3159,18248
98222,52606,67226,33
98223,65193.9579,75131.5951,40815
98224,81204,94997,294
98225,37034.9635,47829.2109,46172
98226,51755.8329,66266.2663,41235
98229,55157.0112,68754.6573,30321
98230,56395.4125,71715.0741,15710
98232,76213,93707.75,3920
98233,55439.6829,65748.0851,14871
98235,61667,67489,103
98236,64644.0659,79633.0505,5635
98237,43646.8334,53170.634,4025
98238,72112,84009,85
98239,60957.4348,70040.6676,6646
98240,57557.4753,72806.7943,3061
98241,43891.189,55297.8544,2129
98243,49232,67391,507
98244,42970,52675,3001
98245,49232,67391,3651
98247,58302.7976,64340.2962,9072
98248,56492.1657,66807.407,22361
98249,58954.567,73792.8905,4561
98250,53080.1156,75261.9434,7664
98251,58666.359,63391.1255,4567
98252,67096.4294,73809.3195,8777
98253,56636,69661,1837
98255,51037,52727,245
98256,66304,74997,420
98257,55632.2105,67375.3698,4134
98258,74693.9354,86753.7216,30524
98260,60239.4091,73090.841,5278
98261,52606,67226,2383
98262,56705,81134,964
98263,51037,52727,76
98264,54870.716,62828.165,18893
98266,42970,52675,3642
98267,42560,53236,534
98270,68070.607,73037.3148,45899
98271,64936.9661,73421.6851,27184
98272,72407.1445,79133.8061,27942
98273,47848.9217,62558.32,28717
98274,60102.9918,74719.3872,16613
98275,91714.6942,104399.8458,20256
98276,54579,61785,450
98277,50268.517,57963.2754,35219
98278,37981,34889,1065
98279,49232,67391,608
98280,49232,67391,480
98281,55388,68130,1314
98282,62239.4011,75627.6332,15661
98283,42634.62,53133.898,434
98284,56507.0208,63469.9544,24331
98286,52606,67226,240
98288,81204,94997,333
98290,74068.2119,82917.8679,32714
98292,70020.0758,80836.9852,20987
98294,64505.056,67758.687,6595
98295,53070.9909,60601.611,2409
98296,104505.1549,115752.2801,27956
98297,49232,67391,106
98303,45442,59735,1037
98304,49400.6557,59366.4024,759
98305,45341,51140,358
98310,38590.9713,46797.4391,16286
98311,62105.8665,72376.5707,25880
98312,53553.9654,65030.7814,30203
98314,114375,102327,3329
98315,39601,46457,6054
98320,33583,43769,1250
98321,70489.5342,77842.7266,15152
98323,68435.0919,74280.3573,702
98325,53579.5076,67319.2643,1848
98326,50430,55847,1412
98327,81315,87476,8267
98328,59019.3549,71886.7864,10433
98329,70406.0411,79980.6977,10545
98330,52647,62547,149
98331,44772.5046,51344.7347,6261
98332,84807.1755,104958.2927,15855
98333,93517,116892,3633
98335,79593.7985,101803.8492,24925
98336,48865.1501,60050.8261,970
98337,38537.104,46108.601,6697
98338,69142.4601,81922.418,24098
98339,41672.5272,56792.1834,3326
98340,63196.162,72070.0474,2537
98342,67000,81279,1370
98345,80694,87705,554
98346,63786.9736,79565.7017,9297
98349,54009.3349,67399.1684,4614
98350,45341,51140,460
98351,45442,59735,1115
98353,79009,88058,4
98354,62253.1424,71225.4252,6976
98355,38348,48749,628
98356,47580.4424,58647.116,2149
98357,32069,42516,1414
98358,37892,53009,897
98359,62507.794,73773.762,4887
98360,74154.3618,79874.8568,12221
98361,38861,49701,1158
98362,44158.4411,52553.7076,22230
98363,46987.221,59899.918,13343
98364,80649,91852,45
98365,61118,76615,4528
98366,54726.8012,64162.5843,34258
98367,67515.6218,74266.6382,27693
98368,44355.38,55474.3474,14724
98370,69037.25,81622.5265,29528
98371,58921.3663,70176.7177,20468
98372,65293.8504,76829.3948,22475
98373,62962.1477,71251.2051,22246
98374,73313.9628,82360.4282,37360
98375,73129.8216,80415.7719,26863
98376,5567.8498,6979.6265,182
98377,39810.8062,50684.0429,1922
98380,75834.8701,86908.8491,4173
98381,50430,55847,371
98382,46019.7286,55921.3502,26856
98383,66530.5717,80201.8718,19727
98385,65803.1096,71771.878,459
98387,63338.4061,70975.5916,43173
98388,67144.0918,75269.7135,7508
98390,54886.1923,64734.0617,10461
98391,80778.9465,90022.0469,44309
98392,62802,75321,2994
98394,66952.8184,78552.116,1107
98396,68464.0425,74316.8475,662
98402,24336.9307,42122.1663,6356
98403,51478.6497,70794.7345,7713
98404,43225.0981,51611.4612,32086
98405,37833.6802,46816.0264,22851
98406,58102.5188,69258.3106,21610
98407,63502.2583,83892.3851,19885
98408,48879.8268,56377.4232,18830
98409,43856.4983,48426.4409,22989
98416,56926,66000,1014
98418,45513.0894,58855.1087,10069
98421,53139.2496,101754.2732,1308
98422,81649.378,94185.0477,20151
98424,55179.7366,65097.8399,10140
98430,45000,45725,13
98433,39955.1509,47008.9579,14584
98438,44219,53885,366
98439,37548.8212,47678.662,4839
98443,60045,80130,5371
98444,40764.3953,48409.6823,33956
98445,55676.6893,60988.0791,29661
98446,62298.0945,70779.7408,10173
98447,36113,48741,842
98465,50318.7998,63317.5206,6340
98466,55555.8974,69343.7631,26944
98467,61968.4458,74621.7078,14728
98498,60338.6854,76253.6152,27546
98499,37928.792,53564.7883,29750
98501,67447.1743,81205.8647,38133
98502,58029.2039,75946.4438,30491
98503,58777.2398,67147.9586,36611
98506,58256.6028,72964.6209,18199
98512,64091.6547,74572.0271,28130
98513,66039.5989,77744.4064,31975
98516,72611.4001,84069.0118,20166
98520,42028.3908,53895.3331,23814
98524,53548,63562,3232
98526,44341.2395,54357.9294,398
98527,33250,50644,324
98528,54372.9459,62681.1804,9983
98530,47127,57240,565
98531,39493.2683,48635.4826,24121
98532,50479.9377,59826.4108,23596
98533,38348,48749,609
98535,43245,61632,445
98536,43245,61632,211
98537,41782.5816,52842.4141,2129
98538,47884.4072,54995.6477,304
98541,43449.7189,52353.1344,10101
98542,42800.035,50907.533,656
98544,49367,65071,73
98546,56816.7742,67531.654,2909
98547,34116.2,48945.76,1436
98548,49273.4866,55306.7733,2193
98550,35109.2542,49300.032,11382
98552,46893.4805,58886.4546,508
98555,46927.7782,53024.6991,599
98557,49116.917,54880.3248,3225
98558,55594.496,73882.78,192
98559,54856,61720,93
98560,58942,64713,142
98562,43245,61632,195
98563,47898.7242,54972.3946,8001
98564,40787,51178,2459
98565,52708,60658,618
98568,54789.4612,61738.8856,2519
98569,43245,61632,5784
98570,44762.431,54638.4395,3889
98571,43245,61632,483
98572,49405,56065,797
98575,46971,59024,228
98576,63863.9041,64429.6817,4667
98577,38140.435,50276.1046,6338
98579,53448.5187,62494.7408,12870
98580,58950.7036,75670.7997,11099
98581,47778,59086,424
98582,40801.892,49938.7496,611
98583,39688,49901,124
98584,43427.3278,53794.7486,36630
98585,39974.811,50068.7426,655
98586,33895.4584,50840.2527,1944
98587,43036,52042,942
98588,54583,61637,1829
98589,56583.3204,67703.2437,7320
98590,33250,50644,356
98591,40754.2276,50534.4596,3952
98592,57529,62042,1764
98593,38133,48138,1113
98595,34670,47860,2917
98596,48031.1255,55698.2177,6524
98597,59939.3146,63484.6613,21557
98601,13740.3551,17537.1312,640
98602,42971.755,53212.56,200
98603,57831,66527,1017
98604,66854.906,78811.9836,34232
98605,44408.6011,55550.2803,1225
98606,77157.7806,98440.7332,9027
98607,78699.9445,100868.0583,27899
98610,42624.1868,47503.8349,2811
98611,49539.2561,61556.7763,9133
98613,41336.875,51845,400
98614,44554,54081,353
98616,43182.4077,49675.7109,112
98617,42799,52938,1042
98619,31204.9336,44270.9472,457
98620,31121.8849,44208.8648,7123
98621,1452.4604,1763.0406,9
98624,41877.9475,52515.4272,1532
98625,60022.652,65776.4461,6133
98626,45287.597,55389.7749,24523
98628,42373.2292,52619.7184,385
98629,67436.5887,78906.0541,8364
98631,40563.0131,51693.2362,3243
98632,46266.9466,56576.3622,49168
98635,42799,52938,1735
98638,38592.6748,46844.9622,1321
98639,55345,69828,847
98640,39564.3568,52196.7926,4380
98641,37155,45684,5
98642,78203.1108,98812.5156,15696
98644,40479,51697,473
98645,46983.88,57621.192,1429
98648,47606.9181,58146.9023,3100
98649,45455,53583,895
98650,45940,57930,959
98651,41853,51579,939
98660,40657.9937,50149.2741,11858
98661,42244.9869,57949.0308,41740
98662,60184.6712,65987.709,31644
98663,49287.3256,59856.7202,14115
98664,49362.0427,65421.0995,21771
98665,52410.4941,66828.1104,24057
98670,42799,52938,113
98671,67253.9642,81730.4206,21220
98672,45865.4614,57814.0929,6146
98673,42799,52938,404
98674,58633.1314,64986.5979,11948
98675,34540.2038,43482.1766,3982
98682,61315.5874,70243.7384,52893
98683,58304.0193,70671.4287,30832
98684,61316.303,69900.2838,26968
98685,74427.1059,91236.9166,26217
98686,70201.2758,84556.1107,17385
98801,49866.9697,62204.6312,40977
98802,52476.7134,63099.495,28719
98812,39741.175,57090.3327,4899
98813,35013.0546,49238.5462,3176
98814,37750,47057,466
98815,52435.2704,61570.6284,7233
98816,43841.4011,59454.2605,6153
98817,45573,61827,366
98819,44737,52305,258
98821,60158,66907,519
98823,43466.6997,52707.3681,11055
98824,56108,62417,181
98826,47329.2372,59039.4354,6504
98827,30273.5594,41445.0244,312
98828,63605.2377,75524.6134,2146
98829,35708.343,49805.0477,564
98830,35370,49354,494
98831,46492,61404,3708
98832,58296.7646,74438.7869,320
98833,51477,66930,150
98834,38079.9022,48160.7264,239
98836,56263.0208,64215.5868,584
98837,47764.1443,60556.0596,39722
98840,35550.7651,47949.8184,4851
98841,39327.7881,50825.0169,9197
98843,35370,49354,1817
98844,26366,40108,4740
98845,50781,65113,128
98846,40186.8346,55209.7152,1173
98847,60158,66907,1920
98848,41303.4607,49611.7856,11518
98849,41980.1476,50319.5763,1078
98850,43971,57347,1543
98851,33996.7621,45448.6378,4014
98853,37292,50486,23
98855,34400.8539,43235.5454,5863
98856,38279.8622,47824.0978,2464
98857,39394.0279,50293.0737,4082
98858,50528.2596,64854.5524,1521
98859,26366,40108,238
98860,58017.0265,74568.2705,259
98862,49972.5208,64751.9192,2218
98901,41213.4352,47803.0881,30169
98902,36894.561,46222.0646,46322
98903,49433.6505,59812.713,14517
98908,61313.3623,76899.3129,35240
98921,52045,61555,516
98922,25029.471,31668.4018,2176
98923,49458.2416,84167.6748,1434
98925,27879.4752,35333.2151,305
98926,38431.2373,49888.1929,30239
98930,39678.8812,47475.1416,15252
98932,36668.5668,52899.9519,5032
98933,46200.8455,52353.05,1267
98934,55721,60799,1117
98935,41537.9765,53046.4759,4190
98936,57486.7898,64890.187,5872
98937,48236.2242,59411.9128,4112
98938,37452.8632,52959.4826,2177
98939,45647,51804,167
98942,56430.2026,63951.7721,16973
98944,36027.4234,48367.3641,22009
98946,62929.8084,79669.3474,495
98947,49516,84552,2902
98948,32219.6907,40849.9211,13225
98950,55721,60799,177
98951,37426.0089,44295.8224,13739
98952,52281.9894,58381.54,2330
98953,51942.328,61461.7856,6681
99001,37049,44616,6151
99003,59600.9732,73527.1672,4848
99004,44132.6367,56906.0606,18376
99005,76045.8826,97803.8103,8574
99006,48551.8897,59669.9185,11946
99008,52985.4574,64330.5296,641
99009,49248.5431,58902.0219,3947
99011,41563,47743,2776
99012,46414,51579,1064
99013,51585.6208,59057.4427,1785
99016,57309.6971,66762.6065,12480
99017,39963,47705,161
99018,46414,51579,282
99019,80649.8488,102628.6378,9502
99020,76221,100145,82
99021,70763.9461,91246.6901,9174
99022,61907.1349,72402.6635,8820
99023,84876.3466,102533.7044,529
99025,60962.842,69389.6184,5232
99026,71412.2935,77818.5696,9042
99027,56009.2014,63773.3734,6101
99029,57762.7,71816.768,1289
99030,56006.0422,64419.4155,1032
99031,50313.0587,57091.9326,1137
99032,45555.48,54960.304,691
99033,40042.3473,47752.6502,895
99034,70489,77204,209
99036,81912.3685,100099.0989,1448
99037,59311.4339,69032.7196,12973
99039,46414,51579,87
99040,32096,38419,734
99101,40744.5922,51233.0719,1453
99102,51912,60396,500
99103,40818.536,48759.756,497
99105,44828,56837,61
99109,32851.7347,43150.0586,5109
99110,45250.667,63485.201,1667
99111,50425.142,57349.81,4047
99113,51595.857,61142.708,761
99114,41025.7799,50510.9094,12018
99115,39145.3886,52495.7498,1143
99116,47089.77,53527.39,1439
99117,41102,48621,485
99118,40444,46632,931
99119,35636.9949,54730.2906,946
99121,40444,46632,145
99122,48325.776,60404.7803,3773
99123,37292,50486,1058
99124,48841,54151,240
99125,39963,47705,527
99126,44263.358,52735.8535,877
99128,90220.0415,105973.735,321
99129,34655.7728,42246.5848,793
99130,47614,56295,828
99131,39728,49831,170
99133,37783.4472,50117.5766,1493
99134,45639,55019,643
99135,37292,50486,255
99136,50844,59256,29
99137,39728,49831,343
99138,34239,43773,1209
99139,4322.5221,6638.4074,124
99140,34239,43773,475
99141,42733.087,50844.8856,5240
99143,50844,59256,650
99144,45639,55019,43
99146,40444,46632,56
99147,41102,48621,190
99148,42982.4432,59258.1164,2106
99149,39963,47705,208
99150,39329.1934,47077.7142,380
99151,43289,51868,164
99154,45639,55019,20
99155,48657.0148,54020.2372,1350
99156,33963.0449,48854.0452,8114
99157,43289,51868,697
99158,47055.477,55667.93,603
99159,45176.2215,54694.6108,1375
99160,40444,46632,149
99161,47614,56295,1400
99163,33585.4589,43551.6481,31404
99166,34041.9383,48926.8667,3222
99167,41368.9088,50769.6496,625
99169,42259.7822,52786.9604,2459
99170,41423.6561,48662.7268,1072
99171,39963,47705,959
99173,38407.8016,47736.1557,1532
99174,47614,56295,44
99176,45503.0891,53925.019,145
99179,50844,59256,437
99180,45198.8688,66913.3672,939
